id,movie_id,keyword_id
7537,201,671
7538,201,768
7539,201,803
7540,201,1399
7541,201,1430
7542,201,1475
7543,201,6110
7544,201,12388
7545,201,161176
7546,11775,387
7547,11775,782
7548,11775,1326
7549,11775,2699
7550,11775,2708
7551,11775,5728
7552,11775,6148
7553,11775,8201
7554,11775,10909
7555,11775,10911
7556,11775,15160
7557,87825,515
7558,87825,1480
7559,87825,1484
7560,87825,1686
7561,87825,4995
7562,87825,6075
7563,87825,8732
7564,87825,11333
7565,87825,186903
7566,87825,186906
7567,87825,186908
7568,87825,200574
7569,87825,229043
7570,87825,229046
7571,87825,229049
7572,87825,229050
7573,12201,9826
7574,12201,14819
7575,12201,164881
7576,12201,180668
7577,11015,520
7578,11015,818
7579,11015,1299
7580,11015,2598
7581,11015,7694
7582,11015,9649
7583,11015,10877
7584,11015,161276
7585,11015,181246
7586,11015,225947
7587,9932,378
7588,9932,1321
7589,9932,2726
7590,9932,13142
7591,13389,9748
7592,13389,9826
7593,13389,11422
7594,13389,11719
7595,8838,782
7596,8838,1465
7597,8838,1646
7598,8838,1812
7599,8838,3432
7600,8838,3635
7601,8838,5202
7602,8838,10656
7603,8838,18525
7604,8838,194135
7605,17332,918
7606,17332,3536
7607,17332,4344
7608,17332,4721
7609,17332,12670
7610,4958,271
7611,4958,2504
7612,4958,5571
7613,4958,7322
7614,4958,7323
7615,786,922
7616,786,1768
7617,786,1803
7618,786,2080
7619,786,2635
7620,786,4044
7621,786,4045
7622,786,4047
7623,786,5288
7624,786,6029
7625,786,8181
7626,786,9672
7627,786,10505
7628,786,10683
7629,786,15291
7630,786,157722
7631,786,163976
7632,786,165402
7633,786,170333
7634,786,178650
7635,786,180413
7636,9513,212
7637,9513,977
7638,9513,2281
7639,9513,2613
7640,9513,4391
7641,9513,177998
7642,9513,195032
7643,11679,521
7644,11679,720
7645,11679,840
7646,11679,1402
7647,11679,6285
7648,11679,9358
7649,11679,9610
7650,11679,33705
7651,11679,160992
7652,11679,181549
7653,11679,227206
7654,38321,3133
7655,38321,3571
7656,38321,4458
7657,38321,4565
7658,38321,9259
7659,38321,13087
7660,38321,13140
7661,38321,15002
7662,14411,3071
7663,14411,7994
7664,8413,1826
7665,8413,2483
7666,8413,3030
7667,8413,3298
7668,8413,3385
7669,8413,3801
7670,8413,4380
7671,8413,6255
7672,8413,6262
7673,8413,8468
7674,8413,9820
7675,8413,10114
7676,8413,10135
7677,8413,11001
7678,8413,14601
7679,8413,14819
7680,8413,14888
7681,8413,18031
7682,8413,187844
7683,8413,188989
7684,8413,191586
7685,8413,223504
7686,8413,227489
7687,10052,3725
7688,10052,3769
7689,10052,9312
7690,10052,9844
7691,10052,10787
7692,10052,11612
7693,10052,13005
7694,10052,166104
7695,10052,210530
7696,9676,445
7697,9676,5446
7698,9676,12670
7699,9676,217324
7700,9664,2504
7701,9664,168615
7702,2100,378
7703,2100,1402
7704,10384,577
7705,10384,1472
7706,10384,2964
7707,10384,3412
7708,10384,5100
7709,10384,222423
7710,137321,818
7711,123553,290
7712,123553,3133
7713,123553,12564
7714,123553,157667
7715,123553,186420
7716,123553,186423
7717,123553,186425
7718,123553,223438
7719,11260,242
7720,11260,1316
7721,11260,1472
7722,11260,1605
7723,11260,4627
7724,11260,6054
7725,11260,8468
7726,11260,9844
7727,11260,9882
7728,11260,9951
7729,11260,10349
7730,11260,13194
7731,11260,179431
7732,9009,818
7733,9009,4237
7734,9009,9714
7735,9009,10508
7736,9009,15160
7737,9009,33632
7738,9009,162846
7739,9009,168346
7740,11374,2571
7741,11374,3586
7742,11374,3972
7743,11374,3974
7744,11374,4656
7745,11374,7271
7746,2309,3096
7747,2309,3205
7748,2309,3878
7749,2309,4414
7750,2309,5914
7751,8285,1308
7752,8285,1621
7753,8285,2546
7754,8285,4456
7755,8285,11825
7756,8285,12415
7757,210860,818
7758,210860,5918
7759,210860,11061
7760,210860,155795
7761,210860,159534
7762,2312,855
7763,2312,1299
7764,2312,1465
7765,2312,1605
7766,2312,1701
7767,2312,2038
7768,2312,2343
7769,2312,3205
7770,2312,3289
7771,2312,4152
7772,2312,4158
7773,2312,5069
7774,2312,5153
7775,2312,5515
7776,2312,6170
7777,2312,6333
7778,2312,9748
7779,2312,9920
7780,2312,18035
7781,2312,41645
7782,2312,161257
7783,9839,212
7784,9839,591
7785,9839,1961
7786,9839,2038
7787,9839,2960
7788,9839,5946
7789,9839,8780
7790,9839,8781
7791,381902,207411
7792,13922,818
7793,13922,1956
7794,13922,1968
7795,13922,2398
7796,13922,10374
7797,13922,11107
7798,13922,13065
7799,13922,207883
7800,13922,228523
7801,13922,229851
7802,293660,2095
7803,293660,3070
7804,293660,8828
7805,293660,9715
7806,293660,9717
7807,293660,11687
7808,293660,179430
7809,293660,179431
7810,293660,223060
7811,9713,1361
7812,9713,2136
7813,9713,7271
7814,9713,8616
7815,9713,10582
7816,190859,1589
7817,190859,5565
7818,190859,5939
7819,190859,11219
7820,190859,33564
7821,257445,818
7822,257445,2343
7823,257445,2486
7824,257445,12564
7825,257445,18035
7826,257445,163226
7827,257445,186948
7828,257445,209714
7829,9007,732
7830,9007,818
7831,9007,1022
7832,9007,1486
7833,9007,2301
7834,9007,9799
7835,9007,162846
7836,9007,186710
7837,889,828
7838,889,1459
7839,889,1486
7840,889,4428
7841,889,12392
7842,889,12616
7843,1370,271
7844,1370,1375
7845,1370,2111
7846,1370,2434
7847,1370,2808
7848,1370,3055
7849,1370,3434
7850,1370,3538
7851,1370,3541
7852,1370,4269
7853,1370,4276
7854,1370,5389
7855,1370,10328
7856,1370,10511
7857,1370,161048
7858,1370,168622
7859,4942,579
7860,4942,1483
7861,4942,1485
7862,4942,1701
7863,4942,3836
7864,4942,5398
7865,4942,6149
7866,4942,6186
7867,4942,8338
7868,4942,11289
7869,4942,191222
7870,347969,155573
7871,24438,4009
7872,24438,10267
7873,24438,179431
7874,116741,3489
7875,116741,14549
7876,116741,174420
7877,116741,176125
7878,116741,183126
7879,116741,194287
7880,116741,194288
7881,35791,4458
7882,35791,4565
7883,35791,10327
7884,35791,11131
7885,35791,11738
7886,35791,12102
7887,35791,12377
7888,35791,41645
7889,35791,179431
7890,35791,209714
7891,72431,1956
7892,72431,2533
7893,72431,15089
7894,1813,516
7895,1813,531
7896,1813,1523
7897,1813,1552
7898,1813,2483
7899,1813,3036
7900,1813,3182
7901,1813,3298
7902,1813,3734
7903,1813,4084
7904,1813,5809
7905,1813,5810
7906,1813,7340
7907,1813,10114
7908,1813,10138
7909,1813,11001
7910,1813,14794
7911,1813,33519
7912,1813,162706
7913,1813,162813
7914,1813,168346
7915,1813,185459
7916,1813,211062
7917,1813,226791
7918,87428,181514
7919,87428,181518
7920,87428,181523
7921,87428,181531
7922,8840,2343
7923,8840,4152
7924,8840,4798
7925,8840,4978
7926,8840,5331
7927,8840,5774
7928,8840,6092
7929,8840,8087
7930,8840,9104
7931,8840,9748
7932,8840,10466
7933,8840,14643
7934,8840,161257
7935,8840,222855
7936,10589,3345
7937,10589,6168
7938,10589,6328
7939,71676,345
7940,71676,3023
7941,71676,4062
7942,71676,6951
7943,71676,8828
7944,71676,9715
7945,71676,14735
7946,71676,14999
7947,71676,15002
7948,71676,236185
7949,1722,3776
7950,1722,174363
7951,1722,174369
7952,1722,174371
7953,1722,174375
7954,1722,174378
7955,1722,174379
7956,1722,174389
7957,10022,8696
7958,10022,10103
7959,10022,10372
7960,10022,14760
7961,10022,18035
7962,10022,33564
7963,10022,175421
7964,10022,228666
7965,11358,585
7966,11358,798
7967,11358,1526
7968,11358,14819
7969,11358,15218
7970,11358,162380
7971,13,422
7972,13,458
7973,13,791
7974,13,795
7975,13,818
7976,13,2956
7977,13,2957
7978,13,6054
7979,13,9673
7980,13,10235
7981,13,10624
7982,13,157499
7983,13,162365
7984,13,162934
7985,13,166980
7986,13,180204
7987,13,187844
7988,13,208143
7989,13,215492
7990,6477,637
7991,6477,3490
7992,6477,4746
7993,6477,4902
7994,6477,5310
7995,6477,5774
7996,6477,6027
7997,6477,6029
7998,6477,6054
7999,6477,6706
8000,6477,10986
8001,6477,11477
8002,6477,33475
8003,6477,167625
8004,6477,179431
8005,1597,591
8006,1597,822
8007,1597,977
8008,1597,2606
8009,1597,3454
8010,1597,3800
8011,1597,4604
8012,1597,5599
8013,1597,5600
8014,1597,5601
8015,1597,5602
8016,1597,5604
8017,1597,5605
8018,1597,11612
8019,1597,13027
8020,10530,1463
8021,10530,3591
8022,10530,3691
8023,10530,4090
8024,10530,4344
8025,10530,4542
8026,10530,7376
8027,10530,9840
8028,10530,10322
8029,10530,10336
8030,10530,160977
8031,10530,165086
8032,10530,173808
8033,10530,173811
8034,10530,173815
8035,10530,173823
8036,10530,173824
8037,10530,173825
8038,10530,180217
8039,10530,185343
8040,10530,207941
8041,10530,208426
8042,10530,225547
8043,10530,230456
8044,10530,234183
8045,10530,234184
8046,10530,234185
8047,1924,83
8048,1924,736
8049,1924,849
8050,1924,853
8051,1924,3312
8052,1924,4270
8053,1924,9715
8054,1924,9717
8055,1924,15009
8056,1924,15246
8057,1924,34154
8058,1924,156230
8059,1924,163420
8060,1924,163455
8061,1924,179102
8062,1924,179430
8063,1924,193544
8064,9327,2064
8065,9327,4539
8066,9327,179431
8067,8488,7699
8068,8488,9799
8069,8488,13043
8070,10603,409
8071,10603,582
8072,10603,690
8073,10603,2043
8074,10603,5650
8075,10603,10787
8076,8273,772
8077,8273,1156
8078,8273,2874
8079,8273,3405
8080,8273,8070
8081,8273,13027
8082,109424,3799
8083,109424,4245
8084,109424,4265
8085,109424,5420
8086,109424,11221
8087,109424,12987
8088,109424,12988
8089,109424,13015
8090,109424,15248
8091,109424,155238
8092,109424,158022
8093,109424,167843
8094,109424,195737
8095,109424,195739
8096,109424,195741
8097,35056,248
8098,35056,417
8099,35056,444
8100,35056,996
8101,35056,1157
8102,35056,1419
8103,35056,1422
8104,35056,1749
8105,35056,1937
8106,35056,1946
8107,35056,2405
8108,35056,2587
8109,35056,6083
8110,35056,6593
8111,35056,7281
8112,35056,9727
8113,35056,9844
8114,35056,10261
8115,35056,10325
8116,35056,11734
8117,35056,179430
8118,35056,179431
8119,8839,3335
8120,8839,6054
8121,8839,6152
8122,8839,6155
8123,8839,9713
8124,8839,15017
8125,8839,162846
8126,8839,189449
8127,8839,193545
8128,8839,202322
8129,8839,206813
8130,8839,206834
8131,156022,417
8132,156022,782
8133,156022,1562
8134,156022,1812
8135,156022,2708
8136,156022,2808
8137,156022,3016
8138,156022,4426
8139,156022,7002
8140,156022,9740
8141,156022,9748
8142,156022,9937
8143,156022,10291
8144,156022,10292
8145,156022,13142
8146,156022,14819
8147,156022,15048
8148,156022,15248
8149,156022,15271
8150,156022,18420
8151,156022,162380
8152,156022,163810
8153,156022,167104
8154,156022,167164
8155,156022,175056
8156,156022,188955
8157,156022,209525
8158,7303,612
8159,7303,6083
8160,7303,10325
8161,7303,13097
8162,7303,14514
8163,7303,14768
8164,7303,173277
8165,7303,187791
8166,7303,188755
8167,7303,220314
8168,8963,339
8169,8963,1860
8170,8963,2139
8171,8963,2534
8172,8963,3312
8173,8963,4123
8174,8963,4410
8175,8963,4933
8176,8963,6791
8177,8963,162365
8178,8963,198423
8179,8963,217133
8180,8963,221092
8181,8963,226740
8182,8963,226741
8183,8963,226742
8184,1402,582
8185,1402,641
8186,1402,960
8187,1402,992
8188,1402,2346
8189,1402,2981
8190,1402,3640
8191,1402,4636
8192,1402,4671
8193,1402,5565
8194,1402,10332
8195,1402,10631
8196,9315,220
8197,9315,1872
8198,9315,3800
8199,9315,4725
8200,8984,6021
8201,8984,6282
8202,8984,10850
8203,8984,34038
8204,795,236
8205,795,290
8206,795,314
8207,795,1333
8208,795,1604
8209,795,4116
8210,795,6150
8211,795,6155
8212,795,12670
8213,795,212760
8214,24,233
8215,24,732
8216,24,779
8217,24,780
8218,24,1449
8219,24,1794
8220,24,1938
8221,24,3582
8222,24,9748
8223,24,10292
8224,24,10704
8225,24,11221
8226,24,13027
8227,24,18098
8228,24,193521
8229,11353,887
8230,11353,2793
8231,11353,10732
8232,11353,12396
8233,11353,33490
8234,11353,185482
8235,393,380
8236,393,1400
8237,393,1908
8238,393,2784
8239,393,3927
8240,393,5600
8241,393,6145
8242,393,9457
8243,393,179430
8244,393,179431
8245,9618,1563
8246,9618,1601
8247,9618,12670
8248,9374,931
8249,9374,3258
8250,9374,4978
8251,9374,9823
8252,9374,14752
8253,9374,15111
8254,8584,7376
8255,8584,8099
8256,8584,9935
8257,8584,10084
8258,8584,10322
8259,8584,13159
8260,8584,155291
8261,8584,179431
8262,8584,207928
8263,2320,258
8264,2320,1336
8265,2320,1562
8266,2320,3800
8267,2320,4245
8268,2320,4460
8269,2320,5422
8270,2320,9758
8271,2320,10084
8272,2320,10185
8273,2320,10617
8274,2320,10950
8275,2320,13015
8276,2320,14601
8277,2320,14819
8278,2320,18420
8279,2320,161998
8280,2320,185266
8281,2320,185692
8282,2320,187844
8283,2320,188955
8284,2320,220935
8285,58224,444
8286,58224,1946
8287,58224,2172
8288,58224,3028
8289,58224,5982
8290,58224,9736
8291,58224,12971
8292,58224,14866
8293,58224,41310
8294,58224,41311
8295,58224,179430
8296,58224,179431
8297,1729,8847
8298,1729,9390
8299,1729,13130
8300,1729,14778
8301,1729,15192
8302,1729,192913
8303,1729,207411
8304,175574,65
8305,175574,4543
8306,175574,6089
8307,175574,179431
8308,175574,209714
8309,8077,378
8310,8077,803
8311,8077,1612
8312,8077,1826
8313,8077,2883
8314,8077,3388
8315,8077,3801
8316,8077,4083
8317,8077,4565
8318,8077,9663
8319,8077,9951
8320,8077,11436
8321,8077,12405
8322,8077,13194
8323,8077,158895
8324,8077,160879
8325,8077,163045
8326,8077,178652
8327,8077,189414
8328,8077,193149
8329,8077,226177
8330,8818,549
8331,8818,165707
8332,8818,165713
8333,8818,165716
8334,8818,165718
8335,8818,165725
8336,8818,165727
8337,8818,165728
8338,8195,90
8339,8195,254
8340,8195,2001
8341,8195,10038
8342,8195,13068
8343,8195,14678
8344,8195,14819
8345,8195,157168
8346,8195,157238
8347,8195,159669
8348,8195,159679
8349,8195,159684
8350,8195,159685
8351,8195,159688
8352,10586,409
8353,10586,2043
8354,10586,3450
8355,10586,9672
8356,10586,9895
8357,10586,158130
8358,10586,158215
8359,10586,158217
8360,10586,158219
8361,116149,392
8362,116149,477
8363,116149,818
8364,116149,10468
8365,116149,11500
8366,116149,167625
8367,116149,170173
8368,80035,279
8369,80035,5097
8370,80035,5502
8371,80035,6038
8372,80035,6054
8373,80035,9951
8374,80035,14632
8375,80035,14909
8376,80035,34079
8377,80035,155888
8378,80035,176419
8379,80035,176425
8380,10632,414
8381,10632,1812
8382,10632,4728
8383,10632,7202
8384,10632,9720
8385,10632,10024
8386,10632,10089
8387,10632,10833
8388,10632,14805
8389,10632,15218
8390,10632,17987
8391,10632,18543
8392,10632,162380
8393,10632,164148
8394,10632,226499
8395,10632,238136
8396,12117,378
8397,12117,690
8398,12117,3664
8399,12117,6245
8400,12117,9826
8401,12117,11268
8402,1792,572
8403,1792,733
8404,1792,779
8405,1792,1650
8406,1792,6593
8407,1792,9673
8408,1792,10624
8409,1792,12396
8410,1792,15016
8411,1792,187844
8412,1792,207673
8413,1792,207716
8414,1792,208513
8415,1792,208514
8416,1792,208515
8417,13260,6075
8418,13260,6496
8419,13260,169054
8420,13260,169055
8421,13260,169057
8422,13260,169058
8423,13260,169062
8424,13260,169064
8425,13260,169068
8426,13260,169071
8427,13260,169075
8428,72197,9823
8429,72197,10121
8430,72197,12988
8431,72197,179430
8432,72197,179431
8433,3580,417
8434,3580,456
8435,3580,2483
8436,3580,3065
8437,3580,3720
8438,3580,4740
8439,3580,6086
8440,3580,6149
8441,3580,9824
8442,3580,9826
8443,3580,10410
8444,3580,12670
8445,3580,184402
8446,3580,199226
8447,3580,202098
8448,12123,1812
8449,12123,2528
8450,12123,3288
8451,12123,6107
8452,12123,10410
8453,12123,179430
8454,9566,6075
8455,9566,157904
8456,9566,178355
8457,9566,178364
8458,9566,178368
8459,9566,178369
8460,9566,178370
8461,9566,178372
8462,9566,178378
8463,9566,178379
8464,9833,246
8465,9833,1523
8466,9833,2096
8467,9833,2564
8468,9833,3259
8469,9833,3977
8470,9833,4344
8471,9833,9714
8472,9833,10045
8473,9833,12999
8474,9833,15219
8475,9833,156525
8476,9833,157676
8477,9833,158375
8478,9833,163110
8479,9833,164899
8480,9833,164917
8481,9833,164920
8482,9833,210184
8483,4517,392
8484,4517,441
8485,4517,514
8486,4517,2389
8487,4517,4090
8488,4517,6088
8489,4517,7153
8490,4517,7534
8491,4517,7537
8492,4517,13129
8493,4517,41406
8494,4517,161207
8495,4517,182677
8496,4517,191599
8497,8202,779
8498,8202,4565
8499,8202,9887
8500,8202,10244
8501,8202,10950
8502,8202,11134
8503,8202,11829
8504,8202,12190
8505,8202,14687
8506,8202,15246
8507,8202,18522
8508,8202,187056
8509,8202,188955
8510,8202,208314
8511,8202,226039
8512,8202,226146
8513,16072,6091
8514,16072,14643
8515,16072,160201
8516,16072,166464
8517,16072,179585
8518,16072,185728
8519,34314,2080
8520,34314,3800
8521,34314,10950
8522,34314,198541
8523,34314,207317
8524,34314,208637
8525,145220,4344
8526,145220,12998
8527,14623,3271
8528,14623,10988
8529,14623,12393
8530,14623,33725
8531,14623,176253
8532,14623,188178
8533,14623,188179
8534,14623,207560
8535,42297,4344
8536,42297,12670
8537,42297,163070
8538,42297,191205
8539,2841,90
8540,2841,549
8541,2841,1014
8542,2841,1453
8543,2841,2425
8544,2841,2504
8545,2841,2564
8546,2841,4025
8547,2841,4079
8548,2841,6701
8549,2841,8729
8550,2841,10791
8551,2841,10941
8552,2841,13065
8553,2841,33625
8554,2841,155790
8555,2841,156091
8556,2841,184167
8557,2841,188725
8558,802,459
8559,802,612
8560,802,894
8561,802,936
8562,802,1415
8563,802,1486
8564,802,1599
8565,802,1664
8566,802,2086
8567,802,2087
8568,802,2669
8569,802,2913
8570,802,3182
8571,802,3691
8572,802,3746
8573,802,4125
8574,802,4126
8575,802,4127
8576,802,4129
8577,802,4130
8578,802,4549
8579,802,5767
8580,802,7879
8581,10375,7464
8582,10375,10714
8583,10375,11612
8584,10375,15090
8585,10375,200784
8586,36586,1908
8587,36586,2766
8588,36586,3133
8589,36586,3625
8590,36586,9715
8591,36586,10045
8592,36586,10525
8593,36586,11795
8594,36586,14819
8595,36586,18508
8596,36586,40884
8597,36586,162177
8598,36586,162533
8599,36586,175211
8600,36586,175227
8601,36586,175233
8602,36586,175241
8603,36586,175245
8604,36586,175247
8605,11321,4459
8606,11321,9368
8607,11321,14743
8608,11321,33768
8609,11321,33773
8610,11321,33774
8611,242,131
8612,242,186
8613,242,242
8614,242,441
8615,242,700
8616,242,716
8617,242,717
8618,242,718
8619,242,720
8620,242,5600
8621,242,10909
8622,9621,236
8623,9621,922
8624,9621,1252
8625,9621,1605
8626,9621,3739
8627,9621,3800
8628,9621,4663
8629,9621,13072
8630,1819,1253
8631,1819,2038
8632,1819,156578
8633,8536,83
8634,8536,849
8635,8536,9663
8636,8536,9715
8637,8536,9717
8638,8536,11254
8639,8536,15009
8640,8536,163455
8641,8536,175644
8642,8536,175655
8643,8536,175656
8644,8536,179102
8645,8536,179431
8646,8046,242
8647,8046,791
8648,8046,1930
8649,8046,1936
8650,8046,3045
8651,8046,4663
8652,8046,10768
8653,8046,11578
8654,1717,417
8655,1717,736
8656,1717,818
8657,1717,1936
8658,1717,2887
8659,1717,3088
8660,1717,3134
8661,1717,3692
8662,1717,3720
8663,1717,5744
8664,1717,6078
8665,1717,10614
8666,1717,11869
8667,1717,155697
8668,479,417
8669,479,577
8670,479,700
8671,479,1155
8672,479,2231
8673,479,9748
8674,479,9826
8675,479,14819
8676,479,14964
8677,479,15090
8678,479,160910
8679,9444,3462
8680,9444,4344
8681,9444,158620
8682,9444,158627
8683,9444,158628
8684,9444,158629
8685,824,4235
8686,824,4344
8687,824,5914
8688,824,6027
8689,824,6564
8690,824,13028
8691,824,158111
8692,824,164753
8693,824,164754
8694,824,164759
8695,824,164764
8696,824,164770
8697,824,164772
8698,824,164775
8699,824,186403
8700,11456,2250
8701,11456,2393
8702,11456,3851
8703,11456,4130
8704,11456,4923
8705,11456,6669
8706,11456,9826
8707,11456,15160
8708,11456,155816
8709,11456,208349
8710,11456,217324
8711,261023,1680
8712,261023,9672
8713,261023,10291
8714,3683,1956
8715,3683,3737
8716,3683,8083
8717,3683,161244
8718,3683,179430
8719,3683,179431
8720,22803,331
8721,22803,352
8722,22803,3605
8723,22803,5011
8724,22803,14601
8725,22803,15108
8726,22803,33518
8727,22803,33519
8728,22803,193551
8729,285923,2804
8730,285923,12339
8731,285923,12377
8732,285923,15127
8733,1950,383
8734,1950,6075
8735,1950,14570
8736,640,3202
8737,640,5565
8738,640,18525
8739,640,172889
8740,640,177465
8741,640,177473
8742,640,177482
8743,640,214810
8744,640,231069
8745,97630,441
8746,97630,591
8747,97630,612
8748,97630,949
8749,97630,1563
8750,97630,1874
8751,97630,3037
8752,97630,4580
8753,97630,5939
8754,97630,7021
8755,97630,9554
8756,97630,10958
8757,97630,11219
8758,97630,11314
8759,97630,11322
8760,97630,12371
8761,97630,14748
8762,97630,14819
8763,97630,15022
8764,97630,15149
8765,97630,15162
8766,97630,15218
8767,97630,34156
8768,97630,162365
8769,97630,177163
8770,97630,181129
8771,97630,181155
8772,97630,187056
8773,97630,188507
8774,97630,188512
8775,97630,188519
8776,97630,190893
8777,97630,209493
8778,97630,212757
8779,97630,214463
8780,97630,214465
8781,97630,214466
8782,9767,420
8783,9767,520
8784,9767,579
8785,9767,1439
8786,9767,1480
8787,9767,1605
8788,9767,10424
8789,9767,14602
8790,9767,15478
8791,9767,41379
8792,9767,158427
8793,9767,160960
8794,9767,162296
8795,9767,191260
8796,9767,215485
8797,11631,641
8798,11631,1200
8799,11631,4344
8800,11631,5600
8801,11631,9457
8802,11631,10707
8803,11631,179431
8804,11631,187056
8805,32856,2382
8806,32856,2587
8807,32856,2778
8808,32856,5091
8809,32856,9457
8810,32856,9988
8811,32856,160404
8812,32856,171366
8813,32856,179430
8814,32856,179431
8815,6519,798
8816,6519,4932
8817,6519,7984
8818,6519,10250
8819,6519,160058
8820,8741,818
8821,8741,907
8822,8741,1956
8823,8741,3994
8824,8741,4278
8825,8741,4405
8826,8741,4595
8827,8741,7156
8828,8741,8083
8829,8741,9897
8830,8741,10349
8831,8741,10787
8832,8741,11106
8833,8741,11139
8834,8741,11400
8835,8741,11823
8836,8741,13065
8837,8741,14643
8838,8741,14955
8839,8741,160325
8840,8741,169123
8841,8741,232587
8842,49520,931
8843,49520,3817
8844,49520,4896
8845,49520,6223
8846,49520,14521
8847,49520,14522
8848,49520,33721
8849,1850,837
8850,1850,3485
8851,1850,5970
8852,524,383
8853,524,726
8854,524,1228
8855,524,2635
8856,524,33625
8857,26389,90
8858,26389,591
8859,26389,1568
8860,26389,1653
8861,26389,1667
8862,26389,1704
8863,26389,2095
8864,26389,4087
8865,26389,4653
8866,26389,6083
8867,26389,6112
8868,26389,9758
8869,26389,9844
8870,26389,10726
8871,11817,345
8872,11817,960
8873,11817,4958
8874,11817,6201
8875,11817,18109
8876,11817,160133
8877,11817,160134
8878,2123,222
8879,2123,8440
8880,2123,179430
8881,2123,179431
8882,9907,4402
8883,9907,4932
8884,9907,5543
8885,9907,8791
8886,9907,18035
8887,9969,65
8888,9969,1700
8889,9969,10226
8890,9969,207317
8891,18239,305
8892,18239,1388
8893,18239,3133
8894,18239,12564
8895,18239,231407
8896,808,2343
8897,808,2434
8898,808,2596
8899,808,3098
8900,808,4147
8901,808,4158
8902,808,6187
8903,808,7376
8904,808,9755
8905,808,187056
8906,808,189111
8907,38050,612
8908,38050,733
8909,38050,2656
8910,38050,2944
8911,38050,2964
8912,38050,4427
8913,38050,4812
8914,38050,5091
8915,38050,6001
8916,38050,6038
8917,38050,6083
8918,38050,6511
8919,38050,10855
8920,38050,14967
8921,38050,18073
8922,38050,18074
8923,38050,18075
8924,38050,156866
8925,8367,392
8926,8367,2868
8927,8367,2951
8928,8367,4147
8929,8367,4615
8930,9390,1485
8931,9390,3658
8932,9390,6075
8933,9390,178372
8934,72105,6054
8935,72105,9673
8936,72105,158162
8937,72105,187065
8938,72105,187084
8939,2898,641
8940,2898,828
8941,2898,3568
8942,2898,6054
8943,2898,10226
8944,2898,10818
8945,2898,13001
8946,2898,13028
8947,2898,15162
8948,2898,159317
8949,2898,159318
8950,2898,167982
8951,2898,228768
8952,10312,428
8953,10312,11612
8954,10312,13005
8955,10312,173339
8956,109443,917
8957,109443,41390
8958,109443,158584
8959,109443,167241
8960,109443,167254
8961,109443,179430
8962,109443,185281
8963,109443,206075
8964,2022,3452
8965,2022,6018
8966,2022,8680
8967,2022,9468
8968,2022,9821
8969,2022,10911
8970,2022,12547
8971,2022,14512
8972,2022,15120
8973,2022,161757
8974,2022,161762
8975,2022,161779
8976,2022,162632
8977,37686,1228
8978,37686,1328
8979,37686,9951
8980,37686,10663
8981,37686,13132
8982,37686,17994
8983,37686,179431
8984,462,5565
8985,462,9672
8986,462,14768
8987,462,163212
8988,462,196407
8989,9919,242
8990,9919,622
8991,9919,736
8992,9919,2726
8993,9919,5920
8994,9919,14534
8995,187017,6270
8996,187017,11199
8997,187017,167541
8998,187017,179430
8999,187017,179431
9000,628,90
9001,628,582
9002,628,3133
9003,628,3136
9004,628,3143
9005,628,4197
9006,628,231407
9007,10201,5413
9008,10201,167608
9009,302699,470
9010,302699,591
9011,302699,11134
9012,302699,161213
9013,302699,173367
9014,302699,207697
9015,9441,15160
9016,9441,15161
9017,9441,15163
9018,9441,15164
9019,9441,15165
9020,9441,15166
9021,274167,230024
9022,224141,616
9023,224141,995
9024,224141,3071
9025,224141,3205
9026,224141,4344
9027,224141,7376
9028,224141,10449
9029,224141,10541
9030,224141,158375
9031,224141,166472
9032,224141,179431
9033,224141,192993
9034,388,1929
9035,388,1930
9036,388,1933
9037,388,1937
9038,388,1954
9039,388,3012
9040,388,10051
9041,388,33672
9042,2112,242
9043,2112,2671
9044,2112,10594
9045,2112,15009
9046,10329,690
9047,10329,2521
9048,10329,3379
9049,10329,33461
9050,74465,2172
9051,13811,843
9052,13811,4950
9053,13811,9937
9054,13811,10150
9055,13811,10641
9056,13811,10652
9057,13811,10655
9058,13811,10657
9059,13811,10664
9060,13811,157984
9061,13811,169816
9062,13811,191494
9063,13811,191509
9064,6877,7784
9065,6877,9799
9066,6877,170682
9067,6877,214633
9068,6877,215200
9069,10320,745
9070,10320,818
9071,10320,2565
9072,10320,3030
9073,10320,5153
9074,10320,9663
9075,10320,9714
9076,10320,10629
9077,10320,10842
9078,10320,11289
9079,10320,11857
9080,10320,177185
9081,10320,177201
9082,50646,815
9083,50646,1599
9084,50646,5809
9085,50646,9094
9086,50646,9798
9087,50646,14532
9088,50646,14534
9089,8920,271
9090,8920,2248
9091,8920,8133
9092,8920,195032
9093,13673,65
9094,13673,207317
9095,60308,240
9096,60308,818
9097,60308,1480
9098,60308,4298
9099,60308,6075
9100,60308,9104
9101,60308,41153
9102,60308,41604
9103,60308,158470
9104,60308,159431
9105,60308,204841
9106,6950,1261
9107,6950,1402
9108,6950,3664
9109,6950,6092
9110,6950,8803
9111,6950,15149
9112,6950,17995
9113,6950,158025
9114,225574,3800
9115,225574,10410
9116,225574,12617
9117,225574,15156
9118,225574,155238
9119,225574,162914
9120,225574,184297
9121,13836,1612
9122,13836,3290
9123,13836,3822
9124,13836,5086
9125,13836,9951
9126,13836,162365
9127,13836,179431
9128,13836,188989
9129,13836,229053
9130,752,703
9131,752,716
9132,752,1755
9133,752,3099
